Country,Year,Ratio,Continent
Burkina Faso,1996,1.054270029,Africa
Burkina Faso,1997,0.96924001,Africa
Burkina Faso,1999,0.999109983,Africa
Burkina Faso,2001,1.156659961,Africa
Burkina Faso,2002,1.411880016,Africa
Burkina Faso,2003,1.601390004,Africa
Burkina Faso,2005,2.307579994,Africa
Burkina Faso,2006,2.440969944,Africa
Burkina Faso,2007,2.611819983,Africa
Burkina Faso,2008,3.180099964,Africa
Burkina Faso,2009,3.532540083,Africa
Burkina Faso,2010,3.578629971,Africa
Burkina Faso,2011,4.146450043,Africa
Burkina Faso,2012,4.558279991,Africa
Burkina Faso,2013,4.775909901,Africa
Burkina Faso,2016,5.562180042,Africa
Burundi,1971,0.172940001,Africa
Burundi,1972,0.176229998,Africa
Burundi,1973,0.165859997,Africa
Burundi,1974,0.243330002,Africa
Burundi,1975,0.249709994,Africa
Burundi,1976,0.298519999,Africa
Burundi,1979,0.455449998,Africa
Burundi,1980,0.45848,Africa
Burundi,1981,0.468459994,Africa
Burundi,1982,0.507420003,Africa
Burundi,1984,0.574410021,Africa
Burundi,1985,0.593039989,Africa
Burundi,1986,0.647059977,Africa
Burundi,1987,0.628679991,Africa
Burundi,1988,0.742799997,Africa
Burundi,1989,0.742540002,Africa
Burundi,1990,0.703069985,Africa
Burundi,1991,0.787150025,Africa
Burundi,1992,0.846509993,Africa
Burundi,1993,0.947830021,Africa
Burundi,1998,0.906390011,Africa
Burundi,1999,0.994750023,Africa
Burundi,2000,1.157400012,Africa
Burundi,2001,1.127009988,Africa
Burundi,2002,1.762060046,Africa
Burundi,2004,2.282619953,Africa
Burundi,2005,2.305350065,Africa
Burundi,2006,2.308729887,Africa
Burundi,2007,2.358230114,Africa
Burundi,2008,2.547950029,Africa
Burundi,2009,2.713140011,Africa
Burundi,2010,3.14944005,Africa
Burundi,2011,2.981899977,Africa
Burundi,2012,3.669130087,Africa
Burundi,2013,4.408170223,Africa
Burundi,2014,4.966060162,Africa
Cambodia,1971,1.406700015,Asia
Cambodia,1972,1.496000051,Asia
Cambodia,1973,1.359629989,Asia
Cambodia,1980,0.096610002,Asia
Cambodia,1981,0.084720001,Asia
Cambodia,1982,0.083420001,Asia
Cambodia,1983,0.104209997,Asia
Cambodia,1984,0.180549994,Asia
Cambodia,1985,0.251659989,Asia
Cambodia,1986,0.273279995,Asia
Cambodia,1989,0.604759991,Asia
Cambodia,1990,0.631340027,Asia
Cambodia,1991,0.747590005,Asia
Cambodia,1992,0.963750005,Asia
Cambodia,1993,1.194429994,Asia
Cambodia,1994,1.378029943,Asia
Cambodia,1995,1.377840042,Asia
Cambodia,1996,1.664080024,Asia
Cambodia,1997,1.26086998,Asia
Cambodia,2000,2.473340034,Asia
Cambodia,2001,2.372580051,Asia
Cambodia,2002,2.482110023,Asia
Cambodia,2003,2.909739971,Asia
Cambodia,2004,2.808900118,Asia
Cambodia,2005,3.378259897,Asia
Cambodia,2006,5.66012001,Asia
Cambodia,2007,7.288569927,Asia
Cambodia,2008,9.086750031,Asia
Cambodia,2009,11.71901989,Asia
Cambodia,2010,14.06062031,Asia
Cambodia,2011,15.90151024,Asia
Cambodia,2015,13.0882597,Asia
Cameroon,1971,0.464509994,Africa
Cameroon,1972,0.583329976,Africa
Cameroon,1973,0.74436003,Africa
Cameroon,1974,0.898760021,Africa
Cameroon,1975,1.025149941,Africa
Cameroon,1979,1.582690001,Africa
Cameroon,1980,1.770509958,Africa
Cameroon,1981,1.574920058,Africa
Cameroon,1982,1.630789995,Africa
Cameroon,1983,1.698699951,Africa
Cameroon,1984,1.891119957,Africa
Cameroon,1985,2.080169916,Africa
Cameroon,1987,2.344899893,Africa
Cameroon,1988,2.513639927,Africa
Cameroon,1989,2.504920006,Africa
Cameroon,1990,2.858259916,Africa
Cameroon,1991,3.156830072,Africa
Cameroon,1999,4.875520229,Africa
Cameroon,2000,4.614449978,Africa
Cameroon,2001,4.628930092,Africa
Cameroon,2002,5.055789948,Africa
Cameroon,2003,5.090799809,Africa
Cameroon,2004,5.058790207,Africa
Cameroon,2005,5.80821991,Africa
Cameroon,2006,6.758090019,Africa
Cameroon,2007,7.203750134,Africa
Cameroon,2008,7.816259861,Africa
Cameroon,2009,8.962909698,Africa
Cameroon,2010,11.03824043,Africa
Cameroon,2011,11.92603016,Africa
Cameroon,2012,12.91421032,Africa
Cameroon,2013,15.05823994,Africa
Cameroon,2014,16.00612068,Africa
Cameroon,2015,17.47789955,Africa
Canada,1976,47.91064072,North America
Canada,1986,70.31244659,North America
Canada,1989,82.71453857,North America
Canada,1990,90.09741211,North America
Canada,1991,95.06687164,North America
Canada,1992,97.09278107,North America
Canada,1993,87.73651123,North America
Canada,1994,89.59411621,North America
Canada,1995,90.03556061,North America
Canada,1996,88.72125244,North America
Canada,1998,59.21480179,North America
Canada,1999,59.9892807,North America
Canada,2000,58.8835907,North America
Cape Verde,1999,1.85461998,Africa
Cape Verde,2000,2.012769938,Africa
Cape Verde,2001,1.70915997,Africa
Cape Verde,2002,4.061759949,Africa
Cape Verde,2003,4.691699982,Africa
Cape Verde,2004,6.092229843,Africa
Cape Verde,2005,7.461400032,Africa
Cape Verde,2006,8.316940308,Africa
Cape Verde,2007,9.297539711,Africa
Cape Verde,2008,11.47159958,Africa
Cape Verde,2009,14.46662045,Africa
Cape Verde,2010,17.30555916,Africa
Cape Verde,2011,20.08601952,Africa
Cape Verde,2012,20.12141037,Africa
Cape Verde,2013,22.31138039,Africa
Cape Verde,2014,22.98217964,Africa
Cape Verde,2015,21.70782089,Africa
Central African Republic,1971,0.103459999,Africa
Central African Republic,1974,0.239439994,Africa
Central African Republic,1975,0.254119992,Africa
Central African Republic,1976,0.397899985,Africa
Central African Republic,1977,0.429580003,Africa
Central African Republic,1978,0.567130029,Africa
Central African Republic,1979,0.807730019,Africa
Central African Republic,1980,1.10165,Africa
Central African Republic,1981,0.874339998,Africa
Central African Republic,1982,1.250990033,Africa
Central African Republic,1983,1.023579955,Africa
Central African Republic,1984,1.103180051,Africa
Central African Republic,1985,1.115980029,Africa
Central African Republic,1986,1.138910055,Africa
Central African Republic,1987,1.033740044,Africa
Central African Republic,1988,1.141720057,Africa
Central African Republic,1989,1.251139998,Africa
Central African Republic,1990,1.386430025,Africa
Central African Republic,1991,1.490319967,Africa
Central African Republic,1992,1.387009978,Africa
Central African Republic,1999,1.888520002,Africa
Central African Republic,2000,1.862100005,Africa
Central African Republic,2004,1.701550007,Africa
Central African Republic,2006,1.127820015,Africa
Central African Republic,2008,2.276109934,Africa
Central African Republic,2009,2.444760084,Africa
Central African Republic,2010,2.558259964,Africa
Central African Republic,2011,2.986819983,Africa
Central African Republic,2012,2.774159908,Africa
Chad,1971,0,Africa
Chad,1972,0.01462,Africa
Chad,1973,0.073420003,Africa
Chad,1974,0.174590006,Africa
Chad,1975,0.116619997,Africa
Chad,1976,0.148010001,Africa
Chad,1977,0.202209994,Africa
Chad,1985,0.391099989,Africa
Chad,1989,0.63924998,Africa
Chad,1996,0.564800024,Africa
Chad,1997,0.600430012,Africa
Chad,1998,0.730960011,Africa
Chad,2000,0.831040025,Africa
Chad,2001,0.825290024,Africa
Chad,2003,0.922919989,Africa
Chad,2004,1.206529975,Africa
Chad,2005,1.420560002,Africa
Chad,2008,1.945860028,Africa
Chad,2009,2.013149977,Africa
Chad,2010,2.101419926,Africa
Chad,2011,2.220989943,Africa
Chad,2014,3.445389986,Africa
Chile,1970,8.982310295,South America
Chile,1971,11.1577301,South America
Chile,1972,13.55039978,South America
Chile,1973,15.09961033,South America
Chile,1974,14.5214901,South America
Chile,1975,14.60657978,South America
Chile,1976,12.79343033,South America
Chile,1977,12.30185986,South America
Chile,1978,11.97340965,South America
Chile,1979,11.40606976,South America
Chile,1980,12.77612972,South America
Chile,1982,13.40067005,South America
Chile,1983,14.85859966,South America
Chile,1984,15.46105003,South America
Chile,1985,15.9152298,South America
Chile,1986,17.02347946,South America
Chile,1987,17.64481926,South America
Chile,1988,18.4041996,South America
Chile,1991,20.88331985,South America
Chile,1992,23.9566803,South America
Chile,1993,26.40921021,South America
Chile,1994,27.46031952,South America
Chile,1995,28.31517029,South America
Chile,1996,30.44474983,South America
Chile,1997,31.63080025,South America
Chile,1998,33.76573944,South America
Chile,1999,37.30878067,South America
Chile,2000,37.14741898,South America
Chile,2002,41.74811935,South America
Chile,2003,44.59429169,South America
Chile,2004,44.75780869,South America
Chile,2005,49.99465179,South America
Chile,2006,48.61949921,South America
Chile,2007,54.31214905,South America
Chile,2008,57.25669098,South America
Chile,2009,61.87060165,South America
Chile,2010,69.67411041,South America
Chile,2011,75.04631042,South America
Chile,2012,79.44690704,South America
Chile,2013,83.81643677,South America
Chile,2014,86.63069916,South America
Chile,2015,88.5772934,South America
China,1970,0.131139994,Asia
China,1973,0.212300003,Asia
China,1974,0.347900003,Asia
China,1975,0.488460004,Asia
China,1976,0.578970015,Asia
China,1977,0.652999997,Asia
China,1978,0.723950028,Asia
China,1979,0.988740027,Asia
China,1980,1.155030012,Asia
China,1981,1.818240047,Asia
China,1984,2.052690029,Asia
China,1985,2.475470066,Asia
China,1986,3.016839981,Asia
China,1987,3.157269955,Asia
China,1988,3.12477994,Asia
China,1989,3.032429934,Asia
China,1990,3.012470007,Asia
China,1991,2.93091011,Asia
China,1992,2.843889952,Asia
China,1993,2.93091011,Asia
China,1994,3.666640043,Asia
China,1995,4.461070061,Asia
China,1996,4.996650219,Asia
China,1997,5.450910091,Asia
China,1998,5.975880146,Asia
China,1999,6.509950161,Asia
China,2000,7.720479965,Asia
China,2001,9.951310158,Asia
China,2002,12.79104042,Asia
China,2003,15.63580036,Asia
China,2004,17.91102982,Asia
China,2005,19.3358593,Asia
China,2006,20.4976902,Asia
China,2007,20.84453011,Asia
China,2008,20.93997955,Asia
China,2009,22.51596069,Asia
China,2010,23.94791985,Asia
China,2011,24.87281036,Asia
China,2012,27.18442917,Asia
China,2013,30.16206932,Asia
China,2014,39.39038849,Asia
China,2015,43.39176941,Asia
Colombia,1970,3.984790087,South America
Colombia,1971,4.431429863,South America
Colombia,1972,5.00469017,South America
Colombia,1973,5.398980141,South America
Colombia,1974,5.936620235,South America
Colombia,1975,6.830200195,South America
Colombia,1976,7.381959915,South America
Colombia,1977,8.413160324,South America
Colombia,1978,8.722330093,South America
Colombia,1979,8.931440353,South America
Colombia,1980,8.763520241,South America
Colombia,1981,9.987700462,South America
Colombia,1982,10.24977016,South America
Colombia,1983,10.57332993,South America
Colombia,1984,10.95176029,South America
Colombia,1985,11.07277012,South America
Colombia,1986,11.64251041,South America
Colombia,1987,12.04423046,South America
Colombia,1988,12.71378994,South America
Colombia,1989,13.32588959,South America
Colombia,1990,13.87662029,South America
Colombia,1991,14.69287968,South America
Colombia,1992,15.42356968,South America
Colombia,1993,15.65476036,South America
Colombia,1994,16.20476913,South America
Colombia,1995,16.14718056,South America
Colombia,1996,17.27684975,South America
Colombia,1997,20.27734947,South America
Colombia,1998,22.64175034,South America
Colombia,1999,22.17126083,South America
Colombia,2000,23.19449997,South America
Colombia,2001,23.92045975,South America
Colombia,2002,23.96557045,South America
Colombia,2004,26.61447906,South America
Colombia,2005,29.18512917,South America
Colombia,2006,31.33164024,South America
Colombia,2007,32.63217163,South America
Colombia,2008,35.24565125,South America
Colombia,2009,37.07862854,South America
Colombia,2010,39.40909958,South America
Colombia,2011,43.50296021,South America
Colombia,2012,46.21575165,South America
Colombia,2013,50.1038208,South America
Colombia,2014,53.27893829,South America
Colombia,2015,55.65726852,South America
Comoros,1990,0.686140001,Africa
Comoros,1992,0.603929996,Africa
Comoros,1993,0.603359997,Africa
Comoros,1996,0.834990025,Africa
Comoros,1999,1.336740017,Africa
Comoros,2000,1.41455996,Africa
Comoros,2003,3.016330004,Africa
Comoros,2007,4.053860188,Africa
Comoros,2009,5.800899982,Africa
Comoros,2010,5.699810028,Africa
Comoros,2011,7.909150124,Africa
Comoros,2012,8.599889755,Africa
Comoros,2013,8.682629585,Africa
Comoros,2014,8.928420067,Africa
Congo,1971,1.594490051,Africa
Congo,1972,1.280060053,Africa
Congo,1973,1.750010014,Africa
Congo,1974,2.070839882,Africa
Congo,1975,2.341569901,Africa
Congo,1976,2.446219921,Africa
Congo,1977,2.768170118,Africa
Congo,1978,3.242619991,Africa
Congo,1979,3.755209923,Africa
Congo,1980,4.561709881,Africa
Congo,1981,4.666860104,Africa
Congo,1982,5.518670082,Africa
Congo,1983,5.654910088,Africa
Congo,1984,5.760439873,Africa
Congo,1985,5.809130192,Africa
Congo,1986,5.731910229,Africa
Congo,1987,5.707709789,Africa
Congo,1988,6.035620213,Africa
Congo,1989,4.992300034,Africa
Congo,1990,4.903699875,Africa
Congo,1991,4.812679768,Africa
Congo,1992,5.244599819,Africa
Congo,1993,5.800720215,Africa
Congo,1999,3.657850027,Africa
Congo,2000,5.188980103,Africa
Congo,2001,4.343570232,Africa
Congo,2002,3.881779909,Africa
Congo,2003,3.885360003,Africa
Congo,2009,6.553949833,Africa
Congo,2011,9.11577034,Africa
Congo,2012,10.4394598,Africa
Congo,2013,9.718799591,Africa
Costa Rica,1970,8.774629593,North America
Costa Rica,1971,9.787420273,North America
Costa Rica,1972,10.5792799,North America
Costa Rica,1973,11.69289017,North America
Costa Rica,1978,21.08419037,North America
Costa Rica,1979,21.36199951,North America
Costa Rica,1980,20.7007103,North America
Costa Rica,1981,21.3693409,North America
Costa Rica,1982,20.90645981,North America
Costa Rica,1983,20.54421997,North America
Costa Rica,1984,20.7990799,North America
Costa Rica,1985,21.90788078,North America
Costa Rica,1986,22.87523079,North America
Costa Rica,1987,24.73472023,North America
Costa Rica,1988,24.73263931,North America
Costa Rica,1989,26.40582085,North America
Costa Rica,1990,26.74859047,North America
Costa Rica,1991,28.8771801,North America
Costa Rica,1992,31.40509033,North America
Costa Rica,2004,27.28141975,North America
Costa Rica,2011,47.17974091,North America
Costa Rica,2012,49.32474136,North America
Costa Rica,2013,50.00852966,North America
Costa Rica,2014,53.03828049,North America
Costa Rica,2015,53.62966156,North America
Cote d'Ivoire,1971,1.012770057,Africa
Cote d'Ivoire,1972,1.036579967,Africa
Cote d'Ivoire,1973,1.234850049,Africa
Cote d'Ivoire,1974,1.285179973,Africa
Cote d'Ivoire,1976,1.374619961,Africa
Cote d'Ivoire,1977,1.592489958,Africa
Cote d'Ivoire,1978,1.776460052,Africa
Cote d'Ivoire,1979,2.063250065,Africa
Cote d'Ivoire,1980,2.268280029,Africa
Cote d'Ivoire,1981,2.943039894,Africa
Cote d'Ivoire,1982,2.681809902,Africa
Cote d'Ivoire,1984,2.452480078,Africa
Cote d'Ivoire,1985,2.434200048,Africa
Cote d'Ivoire,1987,2.682529926,Africa
Cote d'Ivoire,1992,2.752850056,Africa
Cote d'Ivoire,1993,3.310329914,Africa
Cote d'Ivoire,1994,4.17027998,Africa
Cote d'Ivoire,1995,4.176929951,Africa
Cote d'Ivoire,1997,6.479859829,Africa
Cote d'Ivoire,1999,6.643380165,Africa
Cote d'Ivoire,2007,9.418549538,Africa
Cote d'Ivoire,2008,8.91781044,Africa
Cote d'Ivoire,2009,8.778490067,Africa
Cote d'Ivoire,2010,8.069169998,Africa
Cote d'Ivoire,2011,3.599329948,Africa
Cote d'Ivoire,2013,8.617699623,Africa
Cote d'Ivoire,2014,8.680210114,Africa
Cote d'Ivoire,2015,9.155269623,Africa
Croatia,1981,17.85775948,Europe
Croatia,1986,16.25221062,Europe
Croatia,1990,21.35001945,Europe
Croatia,1991,22.44331932,Europe
Croatia,1992,21.85865021,Europe
Croatia,1993,24.44326019,Europe
Croatia,1994,26.05437088,Europe
Croatia,1995,26.23501968,Europe
Croatia,1996,27.79442024,Europe
Croatia,1997,27.68273926,Europe
Croatia,1998,29.36363983,Europe
Croatia,1999,31.70178032,Europe
Croatia,2000,32.38159943,Europe
Croatia,2001,35.13301849,Europe
Croatia,2002,37.91397095,Europe
Croatia,2003,40.76137161,Europe
Croatia,2004,42.04595184,Europe
Croatia,2005,44.752491,Europe
Croatia,2006,45.585289,Europe
Croatia,2007,47.23212051,Europe
Croatia,2008,49.33739853,Europe
Croatia,2009,49.1482811,Europe
Croatia,2010,54.67232132,Europe
Croatia,2011,58.17230988,Europe
Croatia,2012,61.66720963,Europe
Croatia,2013,66.95503235,Europe
Croatia,2014,69.54415131,Europe
Croatia,2015,69.05249023,Europe
Cuba,1971,3.710050106,North America
Cuba,1972,4.980460167,North America
Cuba,1973,6.325719833,North America
Cuba,1974,6.999949932,North America
Cuba,1975,8.480139732,North America
Cuba,1976,10.28592968,North America
Cuba,1977,13.52540016,North America
Cuba,1978,15.65659046,North America
Cuba,1979,16.39911079,North America
Cuba,1980,16.94816971,North America
Cuba,1981,16.17398071,North America
Cuba,1982,16.11424065,North America
Cuba,1983,15.74985027,North America
Cuba,1984,16.80586052,North America
Cuba,1985,18.05867958,North America
Cuba,1986,19.9155407,North America
Cuba,1987,21.9482193,North America
Cuba,1988,22.65875053,North America
Cuba,1989,21.76705933,North America
Cuba,1990,21.12830925,North America
Cuba,1991,21.16641998,North America
Cuba,1992,19.71936035,North America
Cuba,1993,17.73106003,North America
Cuba,1994,16.3094902,North America
Cuba,1995,13.74732018,North America
Cuba,1996,12.8764801,North America
Cuba,1997,12.82907009,North America
Cuba,1998,13.12514973,North America
Cuba,1999,20.63830948,North America
Cuba,2000,22.36265945,North America
Cuba,2001,25.57953072,North America
Cuba,2002,27.35268021,North America
Cuba,2003,33.14498901,North America
Cuba,2004,54.39498138,North America
Cuba,2005,62.86386108,North America
Cuba,2006,87.65174103,North America
Cuba,2007,107.4469681,North America
Cuba,2008,119.7787476,North America
Cuba,2009,116.8554916,North America
Cuba,2010,97.05809784,North America
Cuba,2011,82.49691772,North America
Cuba,2012,64.45275116,North America
Cuba,2013,49.39965057,North America
Cuba,2014,40.99975967,North America
Cuba,2015,36.28039932,North America
Curacao,2013,20.31263924,North America
Cyprus,1971,1.300660014,Europe
Cyprus,1972,1.460379958,Europe
Cyprus,1973,1.599179983,Europe
Cyprus,1974,1.42482996,Europe
Cyprus,1978,1.712669969,Europe
Cyprus,1979,2.196460009,Europe
Cyprus,1980,2.24612999,Europe
Cyprus,1981,2.868340015,Europe
